"","YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","ORIGIN_AIRPORT_ID","OP_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","AIRLINE_NAME","AIRPORT_NAME"
"7678",2019,8,14,3,10423,"AA","AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ",1910,1926,16,16,1,1935,1942,7,7,0,0,0,872,0,0,0,0,0,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International"
"7679",2019,8,14,3,14869,"DL","SLC","Salt Lake City, UT","UT","MSP","Minneapolis, MN","MN",848,840,-8,0,0,1215,1208,-7,0,0,0,0,991,0,0,0,0,0,"Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International"
"7680",2019,8,21,3,12007,"OO","GTR","Columbus, MS","MS","ATL","Atlanta, GA","GA",1656,1726,30,30,1,1915,1934,19,19,1,0,0,241,0,0,0,0,19,"SkyWest Airlines Inc.","Columbus, MS: Golden Triangle Regional"
"7681",2019,8,15,4,14679,"WN","SAN","San Diego, CA","CA","BOI","Boise, ID","ID",1335,1332,-3,0,0,1645,1632,-13,0,0,0,0,749,0,0,0,0,0,"Southwest Airlines Co.","San Diego, CA: San Diego International"
"7682",2019,8,6,2,12953,"AA","LGA","New York, NY","NY","ORD","Chicago, IL","IL",1230,1227,-3,0,0,1418,1438,20,20,1,0,0,733,0,0,20,0,0,"American Airlines Inc.","New York, NY: LaGuardia"
"7683",2019,8,13,2,14831,"WN","SJC","San Jose, CA","CA","SNA","Santa Ana, CA","CA",855,850,-5,0,0,1010,1002,-8,0,0,0,0,342,0,0,0,0,0,"Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International"
"7684",2019,8,25,7,11057,"AA","CLT","Charlotte, NC","NC","IAH","Houston, TX","TX",1439,1436,-3,0,0,1618,1629,11,11,0,0,0,912,0,0,0,0,0,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
"7685",2019,8,12,1,10620,"OO","BIL","Billings, MT","MT","MSP","Minneapolis, MN","MN",1340,1338,-2,0,0,1648,1629,-19,0,0,0,0,748,0,0,0,0,0,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International"
"7686",2019,8,2,5,14869,"DL","SLC","Salt Lake City, UT","UT","SNA","Santa Ana, CA","CA",1515,1530,15,15,1,1610,1614,4,4,0,0,0,588,0,0,0,0,0,"Delta Air Lines Inc.","Salt Lake City, UT: Salt Lake City International"
"7687",2019,8,14,3,13487,"OO","MSP","Minneapolis, MN","MN","FWA","Fort Wayne, IN","IN",2020,2017,-3,0,0,2306,2246,-20,0,0,0,0,488,0,0,0,0,0,"SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"7688",2019,8,15,4,13795,"OH","OAJ","Jacksonville/Camp Lejeune, NC","NC","CLT","Charlotte, NC","NC",1817,1822,5,5,0,1935,1928,-7,0,0,0,0,191,0,0,0,0,0,"PSA Airlines Inc.","Jacksonville/Camp Lejeune, NC: Albert J Ellis"
"7689",2019,8,23,5,11292,"OO","DEN","Denver, CO","CO","BNA","Nashville, TN","TN",1715,1715,0,0,0,2059,2126,27,27,1,0,0,1014,0,0,27,0,0,"SkyWest Airlines Inc.","Denver, CO: Denver International"
"7690",2019,8,6,2,13198,"WN","MCI","Kansas City, MO","MO","SAN","San Diego, CA","CA",1835,1843,8,8,0,2000,1950,-10,0,0,0,0,1334,0,0,0,0,0,"Southwest Airlines Co.","Kansas City, MO: Kansas City International"
"7691",2019,8,5,1,11292,"WN","DEN","Denver, CO","CO","LAX","Los Angeles, CA","CA",1140,1135,-5,0,0,1315,1246,-29,0,0,0,0,862,0,0,0,0,0,"Southwest Airlines Co.","Denver, CO: Denver International"
"7692",2019,8,20,2,15919,"OO","XNA","Fayetteville, AR","AR","DEN","Denver, CO","CO",610,606,-4,0,0,713,659,-14,0,0,0,0,616,0,0,0,0,0,"SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional"
"7693",2019,8,30,5,14747,"DL","SEA","Seattle, WA","WA","ATL","Atlanta, GA","GA",1510,1509,-1,0,0,2255,2235,-20,0,0,0,0,2182,0,0,0,0,0,"Delta Air Lines Inc.","Seattle, WA: Seattle/Tacoma International"
"7694",2019,8,15,4,11986,"WN","GRR","Grand Rapids, MI","MI","DEN","Denver, CO","CO",650,650,0,0,0,735,732,-3,0,0,0,0,1015,0,0,0,0,0,"Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International"
"7695",2019,8,18,7,10397,"DL","ATL","Atlanta, GA","GA","ORF","Norfolk, VA","VA",1900,1918,18,18,1,2042,2055,13,13,0,0,0,516,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"7696",2019,8,7,3,13303,"AA","MIA","Miami, FL","FL","SFO","San Francisco, CA","CA",2100,2132,32,32,1,2347,7,20,20,1,0,0,2585,20,0,0,0,0,"American Airlines Inc.","Miami, FL: Miami International"
"7697",2019,8,1,4,14893,"WN","SMF","Sacramento, CA","CA","SAN","San Diego, CA","CA",735,743,8,8,0,910,905,-5,0,0,0,0,480,0,0,0,0,0,"Southwest Airlines Co.","Sacramento, CA: Sacramento International"
"7698",2019,8,8,4,10821,"WN","BWI","Baltimore, MD","MD","MKE","Milwaukee, WI","WI",845,842,-3,0,0,945,933,-12,0,0,0,0,641,0,0,0,0,0,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
"7699",2019,8,16,5,14107,"AA","PHX","Phoenix, AZ","AZ","FAT","Fresno, CA","CA",1004,958,-6,0,0,1145,1130,-15,0,0,0,0,493,0,0,0,0,0,"American Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International"
"7700",2019,8,16,5,11433,"OO","DTW","Detroit, MI","MI","PLN","Pellston, MI","MI",1218,1218,0,0,0,1333,1324,-9,0,0,0,0,243,0,0,0,0,0,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County"
"7701",2019,8,31,6,14771,"AA","SFO","San Francisco, CA","CA","ORD","Chicago, IL","IL",730,726,-4,0,0,1357,1318,-39,0,0,0,0,1846,0,0,0,0,0,"American Airlines Inc.","San Francisco, CA: San Francisco International"
"7702",2019,8,4,7,13930,"AA","ORD","Chicago, IL","IL","MCI","Kansas City, MO","MO",706,700,-6,0,0,829,818,-11,0,0,0,0,403,0,0,0,0,0,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"7703",2019,8,5,1,14831,"WN","SJC","San Jose, CA","CA","PHX","Phoenix, AZ","AZ",1820,1816,-4,0,0,2005,2001,-4,0,0,0,0,621,0,0,0,0,0,"Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International"
"7704",2019,8,29,4,14747,"AS","SEA","Seattle, WA","WA","OAK","Oakland, CA","CA",550,538,-12,0,0,750,738,-12,0,0,0,0,672,0,0,0,0,0,"Alaska Airlines Inc.","Seattle, WA: Seattle/Tacoma International"
"7705",2019,8,8,4,15016,"WN","STL","St. Louis, MO","MO","SEA","Seattle, WA","WA",1340,1400,20,20,1,1600,1625,25,25,1,0,0,1709,20,0,5,0,0,"Southwest Airlines Co.","St. Louis, MO: St Louis Lambert International"
"7706",2019,8,13,2,12478,"DL","JFK","New York, NY","NY","SAT","San Antonio, TX","TX",1820,1820,0,0,0,2135,2136,1,1,0,0,0,1587,0,0,0,0,0,"Delta Air Lines Inc.","New York, NY: John F. Kennedy International"
"7707",2019,8,16,5,14831,"WN","SJC","San Jose, CA","CA","SAN","San Diego, CA","CA",1500,1459,-1,0,0,1625,1615,-10,0,0,0,0,417,0,0,0,0,0,"Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International"
"7708",2019,8,10,6,13796,"WN","OAK","Oakland, CA","CA","PHX","Phoenix, AZ","AZ",710,704,-6,0,0,900,859,-1,0,0,0,0,646,0,0,0,0,0,"Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International"
"7709",2019,8,12,1,13303,"UA","MIA","Miami, FL","FL","ORD","Chicago, IL","IL",1055,1046,-9,0,0,1315,1311,-4,0,0,0,0,1197,0,0,0,0,0,"United Air Lines Inc.","Miami, FL: Miami International"
"7710",2019,8,16,5,12889,"WN","LAS","Las Vegas, NV","NV","OMA","Omaha, NE","NE",700,653,-7,0,0,1135,1119,-16,0,0,0,0,1099,0,0,0,0,0,"Southwest Airlines Co.","Las Vegas, NV: McCarran International"
"7711",2019,8,23,5,13487,"DL","MSP","Minneapolis, MN","MN","DTW","Detroit, MI","MI",1430,1516,46,46,1,1707,1803,56,56,1,0,0,528,0,0,10,0,46,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"7712",2019,8,21,3,11423,"YX","DSM","Des Moines, IA","IA","DCA","Washington, DC","VA",1400,1358,-2,0,0,1727,1723,-4,0,0,0,0,897,0,0,0,0,0,"Republic Airline","Des Moines, IA: Des Moines International"
"7713",2019,8,5,1,13930,"MQ","ORD","Chicago, IL","IL","BUF","Buffalo, NY","NY",1206,1201,-5,0,0,1440,1437,-3,0,0,0,0,473,0,0,0,0,0,"Envoy Air","Chicago, IL: Chicago O'Hare International"
"7714",2019,8,23,5,14747,"WN","SEA","Seattle, WA","WA","SJC","San Jose, CA","CA",710,718,8,8,0,920,911,-9,0,0,0,0,696,0,0,0,0,0,"Southwest Airlines Co.","Seattle, WA: Seattle/Tacoma International"
"7715",2019,8,5,1,12892,"WN","LAX","Los Angeles, CA","CA","OAK","Oakland, CA","CA",1655,1652,-3,0,0,1815,1756,-19,0,0,0,0,337,0,0,0,0,0,"Southwest Airlines Co.","Los Angeles, CA: Los Angeles International"
"7716",2019,8,1,4,14122,"MQ","PIT","Pittsburgh, PA","PA","ORD","Chicago, IL","IL",1524,1557,33,33,1,1604,1643,39,39,1,0,0,413,0,0,6,0,33,"Envoy Air","Pittsburgh, PA: Pittsburgh International"
"7717",2019,8,29,4,12953,"UA","LGA","New York, NY","NY","ORD","Chicago, IL","IL",800,801,1,1,0,928,925,-3,0,0,0,0,733,0,0,0,0,0,"United Air Lines Inc.","New York, NY: LaGuardia"
"7718",2019,8,11,7,11042,"DL","CLE","Cleveland, OH","OH","ATL","Atlanta, GA","GA",805,827,22,22,1,950,1002,12,12,0,0,0,554,0,0,0,0,0,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International"
"7719",2019,8,9,5,15304,"DL","TPA","Tampa, FL","FL","DTW","Detroit, MI","MI",1914,2016,62,62,1,2150,2254,64,64,1,0,0,983,6,0,2,0,56,"Delta Air Lines Inc.","Tampa, FL: Tampa International"
"7720",2019,8,12,1,13342,"WN","MKE","Milwaukee, WI","WI","DEN","Denver, CO","CO",1925,1928,3,3,0,2055,2054,-1,0,0,0,0,896,0,0,0,0,0,"Southwest Airlines Co.","Milwaukee, WI: General Mitchell International"
"7721",2019,8,22,4,10397,"DL","ATL","Atlanta, GA","GA","LGA","New York, NY","NY",730,727,-3,0,0,948,932,-16,0,0,0,0,762,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"7722",2019,8,6,2,13198,"WN","MCI","Kansas City, MO","MO","BWI","Baltimore, MD","MD",1335,1346,11,11,0,1700,1705,5,5,0,0,0,967,0,0,0,0,0,"Southwest Airlines Co.","Kansas City, MO: Kansas City International"
"7723",2019,8,25,7,12523,"AS","JNU","Juneau, AK","AK","SIT","Sitka, AK","AK",845,834,-11,0,0,925,913,-12,0,0,0,0,95,0,0,0,0,0,"Alaska Airlines Inc.","Juneau, AK: Juneau International"
"7724",2019,8,7,3,14893,"UA","SMF","Sacramento, CA","CA","ORD","Chicago, IL","IL",722,716,-6,0,0,1320,1319,-1,0,0,0,0,1781,0,0,0,0,0,"United Air Lines Inc.","Sacramento, CA: Sacramento International"
"7725",2019,8,14,3,14747,"AS","SEA","Seattle, WA","WA","ATL","Atlanta, GA","GA",2120,2140,20,20,1,510,506,-4,0,0,0,0,2182,0,0,0,0,0,"Alaska Airlines Inc.","Seattle, WA: Seattle/Tacoma International"
"7726",2019,8,19,1,13158,"OO","MAF","Midland/Odessa, TX","TX","IAH","Houston, TX","TX",1357,1533,96,96,1,1528,1703,95,95,1,0,0,429,0,0,0,0,95,"SkyWest Airlines Inc.","Midland/Odessa, TX: Midland International Air and Space Port"
"7727",2019,8,24,6,14570,"AA","RNO","Reno, NV","NV","DFW","Dallas/Fort Worth, TX","TX",1427,1422,-5,0,0,1946,1930,-16,0,0,0,0,1345,0,0,0,0,0,"American Airlines Inc.","Reno, NV: Reno/Tahoe International"
"7728",2019,8,24,6,13487,"WN","MSP","Minneapolis, MN","MN","MDW","Chicago, IL","IL",1750,1751,1,1,0,1925,1912,-13,0,0,0,0,349,0,0,0,0,0,"Southwest Airlines Co.","Minneapolis, MN: Minneapolis-St Paul International"
"7729",2019,8,1,4,12478,"B6","JFK","New York, NY","NY","SFO","San Francisco, CA","CA",931,924,-7,0,0,1302,1245,-17,0,0,0,0,2586,0,0,0,0,0,"JetBlue Airways","New York, NY: John F. Kennedy International"
"7730",2019,8,25,7,11140,"WN","CRP","Corpus Christi, TX","TX","HOU","Houston, TX","TX",640,643,3,3,0,740,733,-7,0,0,0,0,187,0,0,0,0,0,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International"
"7731",2019,8,26,1,14574,"OO","ROA","Roanoke, VA","VA","ORD","Chicago, IL","IL",600,557,-3,0,0,703,647,-16,0,0,0,0,530,0,0,0,0,0,"SkyWest Airlines Inc.","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field"
"7732",2019,8,11,7,11057,"AA","CLT","Charlotte, NC","NC","SFO","San Francisco, CA","CA",729,721,-8,0,0,949,945,-4,0,0,0,0,2296,0,0,0,0,0,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
"7733",2019,8,1,4,13204,"UA","MCO","Orlando, FL","FL","ORD","Chicago, IL","IL",823,820,-3,0,0,1019,1017,-2,0,0,0,0,1005,0,0,0,0,0,"United Air Lines Inc.","Orlando, FL: Orlando International"
"7734",2019,8,29,4,11193,"OH","CVG","Cincinnati, OH","KY","PHL","Philadelphia, PA","PA",1511,1520,9,9,0,1657,1712,15,15,1,0,0,507,9,0,6,0,0,"PSA Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International"
"7735",2019,8,25,7,14771,"WN","SFO","San Francisco, CA","CA","PHX","Phoenix, AZ","AZ",1220,1231,11,11,0,1420,1424,4,4,0,0,0,651,0,0,0,0,0,"Southwest Airlines Co.","San Francisco, CA: San Francisco International"
"7736",2019,8,10,6,13930,"OO","ORD","Chicago, IL","IL","TVC","Traverse City, MI","MI",750,742,-8,0,0,1000,953,-7,0,0,0,0,224,0,0,0,0,0,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"7737",2019,8,13,2,14771,"OO","SFO","San Francisco, CA","CA","OTH","North Bend/Coos Bay, OR","OR",1130,1312,102,102,1,1314,1442,88,88,1,0,0,412,84,0,0,0,4,"SkyWest Airlines Inc.","San Francisco, CA: San Francisco International"
"7738",2019,8,26,1,14570,"WN","RNO","Reno, NV","NV","OAK","Oakland, CA","CA",850,845,-5,0,0,950,939,-11,0,0,0,0,181,0,0,0,0,0,"Southwest Airlines Co.","Reno, NV: Reno/Tahoe International"
"7739",2019,8,4,7,12264,"UA","IAD","Washington, DC","VA","IAH","Houston, TX","TX",1245,1245,0,0,0,1500,1504,4,4,0,0,0,1190,0,0,0,0,0,"United Air Lines Inc.","Washington, DC: Washington Dulles International"
"7740",2019,8,2,5,14100,"AA","PHL","Philadelphia, PA","PA","BOS","Boston, MA","MA",1434,1431,-3,0,0,1600,1600,0,0,0,0,0,280,0,0,0,0,0,"American Airlines Inc.","Philadelphia, PA: Philadelphia International"
"7741",2019,8,31,6,14771,"OO","SFO","San Francisco, CA","CA","RDD","Redding, CA","CA",1620,1616,-4,0,0,1729,1720,-9,0,0,0,0,199,0,0,0,0,0,"SkyWest Airlines Inc.","San Francisco, CA: San Francisco International"
"7742",2019,8,2,5,14492,"AA","RDU","Raleigh/Durham, NC","NC","ORD","Chicago, IL","IL",730,740,10,10,0,900,851,-9,0,0,0,0,646,0,0,0,0,0,"American Airlines Inc.","Raleigh/Durham, NC: Raleigh-Durham International"
"7743",2019,8,19,1,10693,"WN","BNA","Nashville, TN","TN","MKE","Milwaukee, WI","WI",945,941,-4,0,0,1120,1102,-18,0,0,0,0,475,0,0,0,0,0,"Southwest Airlines Co.","Nashville, TN: Nashville International"
"7744",2019,8,4,7,14679,"WN","SAN","San Diego, CA","CA","RNO","Reno, NV","NV",1800,1753,-7,0,0,1930,1911,-19,0,0,0,0,488,0,0,0,0,0,"Southwest Airlines Co.","San Diego, CA: San Diego International"
"7745",2019,8,27,2,14122,"B6","PIT","Pittsburgh, PA","PA","BOS","Boston, MA","MA",2033,2024,-9,0,0,2204,2151,-13,0,0,0,0,496,0,0,0,0,0,"JetBlue Airways","Pittsburgh, PA: Pittsburgh International"
"7746",2019,8,30,5,14771,"OO","SFO","San Francisco, CA","CA","PHX","Phoenix, AZ","AZ",925,934,9,9,0,1139,1148,9,9,0,0,0,651,0,0,0,0,0,"SkyWest Airlines Inc.","San Francisco, CA: San Francisco International"
"7747",2019,8,15,4,14908,"OO","SNA","Santa Ana, CA","CA","SFO","San Francisco, CA","CA",2030,2020,-10,0,0,2200,2153,-7,0,0,0,0,372,0,0,0,0,0,"SkyWest Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County"
"7748",2019,8,16,5,11697,"WN","FLL","Fort Lauderdale, FL","FL","MCI","Kansas City, MO","MO",645,640,-5,0,0,850,851,1,1,0,0,0,1242,0,0,0,0,0,"Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
"7749",2019,8,14,3,12892,"WN","LAX","Los Angeles, CA","CA","PHX","Phoenix, AZ","AZ",945,1044,59,59,1,1110,1212,62,62,1,0,0,370,18,0,3,0,41,"Southwest Airlines Co.","Los Angeles, CA: Los Angeles International"
"7750",2019,8,19,1,15027,"AA","STX","Christiansted, VI","VI","MIA","Miami, FL","FL",1546,1611,25,25,1,1852,1914,22,22,1,0,0,1139,16,0,0,0,6,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen"
"7751",2019,8,9,5,13930,"AA","ORD","Chicago, IL","IL","LGA","New York, NY","NY",1730,1731,1,1,0,2040,2038,-2,0,0,0,0,733,0,0,0,0,0,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"7752",2019,8,21,3,11618,"UA","EWR","Newark, NJ","NJ","ORD","Chicago, IL","IL",1531,1643,72,72,1,1705,1932,147,147,1,0,0,719,0,0,147,0,0,"United Air Lines Inc.","Newark, NJ: Newark Liberty International"
"7753",2019,8,31,6,14100,"YX","PHL","Philadelphia, PA","PA","EYW","Key West, FL","FL",1250,1409,79,79,1,1600,1705,65,65,1,0,0,1121,0,0,0,0,65,"Republic Airline","Philadelphia, PA: Philadelphia International"
"7754",2019,8,16,5,10721,"B6","BOS","Boston, MA","MA","EWR","Newark, NJ","NJ",1159,1235,36,36,1,1334,1443,69,69,1,0,0,200,3,0,33,0,33,"JetBlue Airways","Boston, MA: Logan International"
"7755",2019,8,30,5,11259,"WN","DAL","Dallas, TX","TX","SAT","San Antonio, TX","TX",920,913,-7,0,0,1030,1015,-15,0,0,0,0,247,0,0,0,0,0,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field"
"7756",2019,8,30,5,11259,"WN","DAL","Dallas, TX","TX","SMF","Sacramento, CA","CA",1510,1912,242,242,1,1645,2037,232,232,1,0,0,1442,4,0,0,0,228,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field"
"7757",2019,8,20,2,13487,"DL","MSP","Minneapolis, MN","MN","MKE","Milwaukee, WI","WI",715,710,-5,0,0,827,817,-10,0,0,0,0,297,0,0,0,0,0,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"7758",2019,8,20,2,15048,"MQ","SUX","Sioux City, IA","IA","DFW","Dallas/Fort Worth, TX","TX",1507,1519,12,12,0,1712,1711,-1,0,0,0,0,657,0,0,0,0,0,"Envoy Air","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field"
"7759",2019,8,22,4,14100,"DL","PHL","Philadelphia, PA","PA","ATL","Atlanta, GA","GA",1638,1650,12,12,0,1909,1935,26,26,1,0,0,666,0,0,26,0,0,"Delta Air Lines Inc.","Philadelphia, PA: Philadelphia International"
"7760",2019,8,18,7,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","TUS","Tucson, AZ","AZ",840,836,-4,0,0,855,839,-16,0,0,0,0,813,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"7761",2019,8,17,6,11292,"UA","DEN","Denver, CO","CO","BWI","Baltimore, MD","MD",1730,1741,11,11,0,2257,2255,-2,0,0,0,0,1491,0,0,0,0,0,"United Air Lines Inc.","Denver, CO: Denver International"
"7762",2019,8,27,2,13303,"AA","MIA","Miami, FL","FL","SJU","San Juan, PR","PR",1429,1424,-5,0,0,1713,1652,-21,0,0,0,0,1045,0,0,0,0,0,"American Airlines Inc.","Miami, FL: Miami International"
"7763",2019,8,15,4,10721,"B6","BOS","Boston, MA","MA","JFK","New York, NY","NY",2059,2056,-3,0,0,2222,2220,-2,0,0,0,0,187,0,0,0,0,0,"JetBlue Airways","Boston, MA: Logan International"
"7764",2019,8,23,5,11057,"OH","CLT","Charlotte, NC","NC","GNV","Gainesville, FL","FL",818,811,-7,0,0,951,938,-13,0,0,0,0,388,0,0,0,0,0,"PSA Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
"7765",2019,8,26,1,14747,"OO","SEA","Seattle, WA","WA","GEG","Spokane, WA","WA",630,625,-5,0,0,740,723,-17,0,0,0,0,224,0,0,0,0,0,"SkyWest Airlines Inc.","Seattle, WA: Seattle/Tacoma International"
"7766",2019,8,20,2,13476,"OO","MRY","Monterey, CA","CA","LAX","Los Angeles, CA","CA",1055,1056,1,1,0,1223,1211,-12,0,0,0,0,266,0,0,0,0,0,"SkyWest Airlines Inc.","Monterey, CA: Monterey Regional"
"7767",2019,8,1,4,12889,"B6","LAS","Las Vegas, NV","NV","LGB","Long Beach, CA","CA",1942,1949,7,7,0,2045,2056,11,11,0,0,0,231,0,0,0,0,0,"JetBlue Airways","Las Vegas, NV: McCarran International"
"7768",2019,8,3,6,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","JAX","Jacksonville, FL","FL",1833,1836,3,3,0,2158,2156,-2,0,0,0,0,918,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"7769",2019,8,8,4,13495,"AA","MSY","New Orleans, LA","LA","DFW","Dallas/Fort Worth, TX","TX",1730,1732,2,2,0,1913,1918,5,5,0,0,0,447,0,0,0,0,0,"American Airlines Inc.","New Orleans, LA: Louis Armstrong New Orleans International"
"7770",2019,8,1,4,10397,"DL","ATL","Atlanta, GA","GA","ABE","Allentown/Bethlehem/Easton, PA","PA",2156,559,483,483,1,2359,744,465,465,1,0,0,692,0,0,465,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"7771",2019,8,4,7,11921,"MQ","GJT","Grand Junction, CO","CO","DFW","Dallas/Fort Worth, TX","TX",1629,1625,-4,0,0,1942,1922,-20,0,0,0,0,773,0,0,0,0,0,"Envoy Air","Grand Junction, CO: Grand Junction Regional"
"7772",2019,8,5,1,11057,"AA","CLT","Charlotte, NC","NC","ORD","Chicago, IL","IL",1620,1633,13,13,0,1739,1721,-18,0,0,0,0,599,0,0,0,0,0,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International"
"7773",2019,8,15,4,13232,"WN","MDW","Chicago, IL","IL","BUR","Burbank, CA","CA",840,833,-7,0,0,1055,1040,-15,0,0,0,0,1740,0,0,0,0,0,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International"
"7774",2019,8,5,1,14100,"YX","PHL","Philadelphia, PA","PA","MSY","New Orleans, LA","LA",1020,1015,-5,0,0,1220,1208,-12,0,0,0,0,1089,0,0,0,0,0,"Republic Airline","Philadelphia, PA: Philadelphia International"
"7775",2019,8,24,6,13204,"DL","MCO","Orlando, FL","FL","DTW","Detroit, MI","MI",1550,1546,-4,0,0,1827,1812,-15,0,0,0,0,957,0,0,0,0,0,"Delta Air Lines Inc.","Orlando, FL: Orlando International"
"7776",2019,8,28,3,10821,"WN","BWI","Baltimore, MD","MD","BNA","Nashville, TN","TN",1615,1614,-1,0,0,1710,1717,7,7,0,0,0,587,0,0,0,0,0,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
"7777",2019,8,17,6,11278,"B6","DCA","Washington, DC","VA","BOS","Boston, MA","MA",1553,1603,10,10,0,1729,1726,-3,0,0,0,0,399,0,0,0,0,0,"JetBlue Airways","Washington, DC: Ronald Reagan Washington National"
"7778",2019,8,13,2,15304,"WN","TPA","Tampa, FL","FL","BWI","Baltimore, MD","MD",2135,2241,66,66,1,2350,42,52,52,1,0,0,842,3,0,0,0,49,"Southwest Airlines Co.","Tampa, FL: Tampa International"
"7779",2019,8,18,7,10721,"B6","BOS","Boston, MA","MA","ORD","Chicago, IL","IL",2055,2129,34,34,1,2244,2329,45,45,1,0,0,867,0,0,45,0,0,"JetBlue Airways","Boston, MA: Logan International"
"7780",2019,8,23,5,14747,"WN","SEA","Seattle, WA","WA","OAK","Oakland, CA","CA",2115,2147,32,32,1,2320,2350,30,30,1,0,0,672,0,0,0,0,30,"Southwest Airlines Co.","Seattle, WA: Seattle/Tacoma International"
"7781",2019,8,7,3,11292,"DL","DEN","Denver, CO","CO","MSP","Minneapolis, MN","MN",1818,1854,36,36,1,2112,2133,21,21,1,0,0,680,0,2,0,0,19,"Delta Air Lines Inc.","Denver, CO: Denver International"
"7782",2019,8,18,7,14122,"MQ","PIT","Pittsburgh, PA","PA","ORD","Chicago, IL","IL",2034,2209,95,95,1,2114,2319,125,125,1,0,0,413,0,0,44,0,81,"Envoy Air","Pittsburgh, PA: Pittsburgh International"
"7783",2019,8,1,4,12892,"DL","LAX","Los Angeles, CA","CA","MSP","Minneapolis, MN","MN",615,614,-1,0,0,1152,1139,-13,0,0,0,0,1535,0,0,0,0,0,"Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International"
"7784",2019,8,9,5,14679,"AS","SAN","San Diego, CA","CA","PDX","Portland, OR","OR",2040,2050,10,10,0,2305,2310,5,5,0,0,0,933,0,0,0,0,0,"Alaska Airlines Inc.","San Diego, CA: San Diego International"
"7785",2019,8,29,4,10397,"DL","ATL","Atlanta, GA","GA","SAV","Savannah, GA","GA",816,812,-4,0,0,922,908,-14,0,0,0,0,214,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"7786",2019,8,7,3,14771,"OO","SFO","San Francisco, CA","CA","SBP","San Luis Obispo, CA","CA",2215,2220,5,5,0,2332,2327,-5,0,0,0,0,190,0,0,0,0,0,"SkyWest Airlines Inc.","San Francisco, CA: San Francisco International"
